Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Nesibe Trabelsi from Tunesia,500,500,500,500,b86542ce-d543-42ca-b0fe-c1b9f952f02d
25,Nesibe Trabelsi from Tunesia,500,500,500,500,b9fbbba5-c858-4a80-99b1-39927b11761d
25,Nesibe Trabelsi from Tunesia,300,320,313.3333333333333,320,bbf91d86-29ff-473f-9e55-e4780d3bc05b
25,Nesibe Trabelsi from Tunesia,400,500,433.3333333333333,500,c76011b3-2031-4fa9-9c23-994b4bd65f06
25,Nesibe Trabelsi from Tunesia,450,500,475,500,d2d6b09f-9f51-406e-9c66-bcf88a8bd93f
25,Nesibe Trabelsi from Tunesia,400,400,400,400,d40943ba-0ee2-4afa-af56-56584c41e108
25,Nesibe Trabelsi from Tunesia,500,600,550,600,d5c22981-f2dd-4cb0-ba06-b660c2386ec4
25,Nesibe Trabelsi from Tunesia,700,700,700,700,dd8a46e9-cdc8-4651-b527-7d219758d305
25,Nesibe Trabelsi from Tunesia,300,350,312.5,300,dddee500-4caf-4cd4-9270-138d67314f94
25,Nesibe Trabelsi from Tunesia,500,600,520,600,e0d4a15c-b873-4a9c-af10-ae4f07ba08a6
25,Nesibe Trabelsi from Tunesia,300,300,300,300,e0d6e794-6303-47ec-b7c9-f5c9bc0be2a5
25,Nesibe Trabelsi from Tunesia,300,350,316.6666666666667,350,f3b0dfcb-0115-4918-b18d-2c0ba616bfd2
25,Nesibe Trabelsi from Tunesia,120,150,135,120,faaea6f6-fec9-46d5-9342-c7f1658371c9
25,Nesibe Trabelsi from Tunesia,800,800,800,800,ff0aa5cc-bb19-497a-bce8-e6f7e0d691e3
