Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Ryanah Rahman from Saudi-Arabia,500,600,550,600,a1a2bb3b-6650-433f-9d3a-11be9a0d4400
25,Ryanah Rahman from Saudi-Arabia,500,800,625,800,af93251b-1f22-43ca-8f68-71ec5f4d5e89
25,Ryanah Rahman from Saudi-Arabia,0,0,0,0,b41dd7e2-ce99-44d0-9e8e-5f0ffe99a7d6
25,Ryanah Rahman from Saudi-Arabia,600,700,620,700,b4a27774-0d43-46ce-98be-9f30a89d3d17
25,Ryanah Rahman from Saudi-Arabia,250,350,281.6666666666667,280,bc74aa6b-b710-46a0-beb9-8c06b73c8d7a
25,Ryanah Rahman from Saudi-Arabia,750,750,750,750,bd4b20d6-d9b0-48ff-91cd-24607d818f00
25,Ryanah Rahman from Saudi-Arabia,0,0,0,0,c3636206-ba6d-4525-bc12-5d2fb9bca32f
25,Ryanah Rahman from Saudi-Arabia,0,0,0,0,caf2ac09-83de-4e8f-9cf4-e1c30652f6b6
25,Ryanah Rahman from Saudi-Arabia,500,600,566.6666666666666,600,cfc8d3d8-06fc-45d3-a8e9-d8734a6772ae
25,Ryanah Rahman from Saudi-Arabia,800,800,800,800,d571c706-4662-4b16-823c-6272b2f24225
25,Ryanah Rahman from Saudi-Arabia,350,400,375,400,dfccf7df-7411-41d9-8dfa-bf332a714492
25,Ryanah Rahman from Saudi-Arabia,600,700,666.6666666666666,700,e647d05c-a8c3-477f-ad0c-d8eaa28c66f4
25,Ryanah Rahman from Saudi-Arabia,400,500,437.5,500,eba99760-8bcf-4732-b403-fa081a1fa95b
25,Ryanah Rahman from Saudi-Arabia,800,800,800,800,f53df8c0-dbc7-4549-8d3e-971e996c4dc6
25,Ryanah Rahman from Saudi-Arabia,500,500,500,500,fbe2d2cf-22eb-416a-80e4-30cec3dbfc37
25,Ryanah Rahman from Saudi-Arabia,400,400,400,400,fbf9cf1f-4734-4ca2-ae31-70b9856ec185
25,Ryanah Rahman from Saudi-Arabia,300,500,400,300,fe61c8e5-c8d0-4b38-9122-d4a3c22f9eff
